"","peak_id","term","estimate","std.error","statistic","p.value","p_adj_BH"
"206",6725,"Timepoint",0.0706723361963471,0.0143714487339823,4.91755128550382,1.52997871587553e-06,1.39889689856351e-05
"207",2162,"Timepoint",-0.0568122421298095,0.0116064279206583,-4.89489466683279,1.70091831926603e-06,1.54397368207771e-05
"208",5157,"Timepoint",0.0824596539050024,0.0168602281298172,4.89077925103355,1.73388870762463e-06,1.56633503924359e-05
"209",7541,"Timepoint",0.0471764359247668,0.00965521530002557,4.88610916057375,1.77205104413456e-06,1.59315019709514e-05
"210",3832,"Timepoint",0.178547736788115,0.0365791654518683,4.88113204832549,1.81361544908619e-06,1.62275401372998e-05
"211",5602,"Timepoint",0.0572595550315506,0.0117579556668797,4.86985634695338,1.91129389153534e-06,1.70204797260422e-05
"212",426,"Timepoint",0.0397642272587308,0.00819396814517842,4.85286573662472,2.06814118234684e-06,1.83303645359892e-05
"213",2518,"Timepoint",-0.104995126829622,0.0216452060974014,-4.85073352303295,2.08868135125688e-06,1.84255035634351e-05
"214",7450,"Timepoint",0.0479996313007312,0.0099083018461939,4.8443852484338,2.15100922631952e-06,1.8886665122684e-05
"215",6741,"Timepoint",0.0689091106454748,0.0142326825877978,4.84161086431824,2.17880891927706e-06,1.90417765549842e-05
"216",2159,"Timepoint",0.0371550990046369,0.00769177799432154,4.83049550208895,2.29370646658838e-06,1.9953122457035e-05
"217",7454,"Timepoint",0.0500841963639181,0.0104294720834597,4.80217943565404,2.61345944687785e-06,2.26299092197395e-05
"218",7449,"Timepoint",0.0505638280029108,0.0105615795291494,4.78752518629978,2.79542105550729e-06,2.40944778132945e-05
"219",7120,"Timepoint",0.0337049152787788,0.0070501723483379,4.78072217436285,2.88399237110703e-06,2.47443911657996e-05
"220",1721,"Timepoint",-0.076166606325914,0.0159357008745519,-4.77962073494654,2.89858482185237e-06,2.475654945573e-05
"221",3744,"Timepoint",-0.0577102061054863,0.0120770886140821,-4.77848659967562,2.91368487554944e-06,2.47729134894e-05
"222",194,"Timepoint",-0.102528417338909,0.0214723648808009,-4.77490103712714,2.96192451314698e-06,2.49572025121218e-05
"223",483,"Timepoint",-0.0383860738733385,0.0080387743172293,-4.77511525495455,2.95902094451214e-06,2.49572025121218e-05
"224",5115,"Timepoint",0.0908113089930456,0.0190457209358436,4.76806886433692,3.05598506774891e-06,2.56348033138402e-05
"225",7203,"Timepoint",0.0695843954805287,0.0145979854038282,4.76671222470745,3.07500217970538e-06,2.56796848696285e-05
"226",6885,"Timepoint",0.0866902851016323,0.0182260056746315,4.75640612919897,3.2232454153087e-06,2.67985758201993e-05
"227",405,"Timepoint",0.039700036983186,0.00835650637807273,4.75079359567749,3.30685108265044e-06,2.73725690938334e-05
